latitude,longitude,timestamp,temperature_2m,relative_humidity_2m,precipitation,wind_speed_10m,wind_direction_10m,snowfall,weather_code,cloud_cover
6.8480526,-4.8789915,2018-09-02T05:00,22.6,96,0.0,6.2,187,0.0,3,100
6.8480526,-4.8789915,2018-09-02T06:00,22.6,95,0.0,5.8,173,0.0,3,99
6.8480526,-4.8789915,2018-09-02T07:00,22.9,93,0.1,7.6,183,0.0,51,97
6.8480526,-4.8789915,2018-09-02T08:00,23.7,90,0.1,7.1,165,0.0,51,95
6.8480526,-4.8789915,2018-09-02T09:00,24.9,82,0.1,9.7,158,0.0,51,73
6.8480526,-4.8789915,2018-09-02T10:00,27.0,71,0.2,9.4,178,0.0,51,49
6.8480526,-4.8789915,2018-09-02T11:00,27.8,72,0.5,8.9,207,0.0,53,97
6.8480526,-4.8789915,2018-09-02T12:00,27.9,69,4.7,7.7,217,0.0,63,87
6.8480526,-4.8789915,2018-09-02T13:00,28.3,67,0.0,8.2,221,0.0,2,50
6.8480526,-4.8789915,2018-09-02T14:00,28.4,69,0.3,8.7,187,0.0,51,63
6.8480526,-4.8789915,2018-09-02T15:00,26.9,74,0.7,11.8,220,0.0,53,55
6.8480526,-4.8789915,2018-09-02T16:00,26.4,78,0.9,9.7,195,0.0,53,29
6.8480526,-4.8789915,2018-09-02T17:00,26.9,75,0.0,10.1,197,0.0,1,43
6.8480526,-4.8789915,2018-09-02T18:00,25.8,78,0.1,10.2,190,0.0,51,29
6.8480526,-4.8789915,2018-09-02T19:00,24.3,86,0.1,10.4,200,0.0,51,37
6.8480526,-4.8789915,2018-09-02T20:00,23.8,89,0.0,10.0,201,0.0,1,39
6.8480526,-4.8789915,2018-09-02T21:00,23.3,91,0.0,10.0,193,0.0,1,27
6.8480526,-4.8789915,2018-09-02T22:00,22.8,93,0.0,9.3,193,0.0,1,21
6.8480526,-4.8789915,2018-09-02T23:00,22.4,95,0.0,8.6,195,0.0,2,54
6.8480526,-4.8789915,2018-09-03T00:00,22.5,95,0.0,8.8,199,0.0,3,99
6.8480526,-4.8789915,2018-09-03T01:00,22.3,96,0.0,7.6,211,0.0,3,97
6.8480526,-4.8789915,2018-09-03T02:00,22.3,96,0.0,7.3,213,0.0,3,99
6.8480526,-4.8789915,2018-09-03T03:00,22.3,96,0.0,6.1,208,0.0,3,99
6.8480526,-4.8789915,2018-09-03T04:00,22.1,97,0.0,4.7,189,0.0,3,100
6.8480526,-4.8789915,2018-09-03T05:00,21.9,98,0.0,4.3,204,0.0,3,100
6.8480526,-4.8789915,2018-09-03T06:00,22.1,98,0.0,4.7,212,0.0,3,100
6.8480526,-4.8789915,2018-09-03T07:00,22.5,95,0.1,6.1,220,0.0,51,100
6.8480526,-4.8789915,2018-09-03T08:00,23.5,90,0.1,6.2,216,0.0,51,96
6.8480526,-4.8789915,2018-09-03T09:00,24.8,86,0.0,5.5,203,0.0,2,59
6.8480526,-4.8789915,2018-09-03T10:00,26.9,77,0.1,5.7,198,0.0,51,99
6.8480526,-4.8789915,2018-09-03T11:00,27.9,73,0.1,6.0,205,0.0,51,100
6.8480526,-4.8789915,2018-09-03T12:00,27.8,68,0.1,9.2,222,0.0,51,34
6.8480526,-4.8789915,2018-09-03T13:00,29.0,64,0.1,7.1,229,0.0,51,81
6.8480526,-4.8789915,2018-09-03T14:00,29.6,62,0.0,6.3,239,0.0,2,70
6.8480526,-4.8789915,2018-09-03T15:00,28.9,64,0.1,9.9,251,0.0,51,95
6.8480526,-4.8789915,2018-09-03T16:00,27.1,76,0.5,7.7,229,0.0,53,23
6.8480526,-4.8789915,2018-09-03T17:00,27.3,72,0.1,8.2,209,0.0,51,19
6.8480526,-4.8789915,2018-09-03T18:00,26.0,81,0.0,5.8,184,0.0,1,30
6.8480526,-4.8789915,2018-09-03T19:00,24.6,88,0.0,8.3,162,0.0,0,12
6.8480526,-4.8789915,2018-09-03T20:00,23.8,92,0.0,7.9,180,0.0,1,26
6.8480526,-4.8789915,2018-09-03T21:00,23.4,94,0.0,8.0,175,0.0,1,26
6.8480526,-4.8789915,2018-09-03T22:00,23.1,95,0.0,8.4,190,0.0,2,67
6.8480526,-4.8789915,2018-09-03T23:00,23.0,95,0.0,8.4,200,0.0,3,93
6.8480526,-4.8789915,2018-09-04T00:00,23.1,96,0.0,9.4,198,0.0,3,92
6.8480526,-4.8789915,2018-09-04T01:00,22.9,95,0.0,8.9,207,0.0,3,90
6.8480526,-4.8789915,2018-09-04T02:00,22.7,95,0.0,7.8,214,0.0,3,95
6.8480526,-4.8789915,2018-09-04T03:00,22.3,97,0.0,7.1,210,0.0,3,92
6.8480526,-4.8789915,2018-09-04T04:00,22.0,98,0.0,6.1,225,0.0,3,89
6.8480526,-4.8789915,2018-09-04T05:00,21.7,100,1.2,4.8,228,0.0,55,100
6.8480526,-4.8789915,2018-09-04T06:00,22.0,98,0.1,6.6,202,0.0,51,95
6.8480526,-4.8789915,2018-09-04T07:00,22.1,100,0.2,5.2,196,0.0,51,100
6.8480526,-4.8789915,2018-09-04T08:00,22.6,100,0.8,4.5,194,0.0,53,100
6.8480526,-4.8789915,2018-09-04T09:00,23.2,96,0.4,4.7,184,0.0,51,93
6.8480526,-4.8789915,2018-09-04T10:00,25.4,83,0.1,5.6,207,0.0,51,85
6.8480526,-4.8789915,2018-09-04T11:00,26.9,79,0.2,2.1,211,0.0,51,97
6.8480526,-4.8789915,2018-09-04T12:00,27.8,68,0.2,5.8,266,0.0,51,100
6.8480526,-4.8789915,2018-09-04T13:00,26.5,74,0.5,7.3,259,0.0,53,78
6.8480526,-4.8789915,2018-09-04T14:00,28.7,63,0.1,5.1,225,0.0,51,95
6.8480526,-4.8789915,2018-09-04T15:00,29.4,60,0.0,3.3,257,0.0,3,98
6.8480526,-4.8789915,2018-09-04T16:00,25.1,91,4.0,12.3,285,0.0,63,100
6.8480526,-4.8789915,2018-09-04T17:00,24.1,97,2.9,1.9,248,0.0,63,99
6.8480526,-4.8789915,2018-09-04T18:00,24.1,96,0.1,5.7,215,0.0,51,98
6.8480526,-4.8789915,2018-09-04T19:00,23.4,98,0.0,7.6,205,0.0,3,100
6.8480526,-4.8789915,2018-09-04T20:00,23.4,96,0.0,5.7,198,0.0,3,99
6.8480526,-4.8789915,2018-09-04T21:00,22.7,100,1.2,4.9,216,0.0,55,96
6.8480526,-4.8789915,2018-09-04T22:00,22.3,100,2.3,5.8,210,0.0,61,100
6.8480526,-4.8789915,2018-09-04T23:00,22.2,100,1.9,5.6,195,0.0,61,94
6.8480526,-4.8789915,2018-09-05T00:00,22.4,98,0.9,6.3,204,0.0,53,97
6.8480526,-4.8789915,2018-09-05T01:00,22.1,100,0.2,6.6,189,0.0,51,95
6.8480526,-4.8789915,2018-09-05T02:00,22.1,100,0.2,7.1,221,0.0,51,94
6.8480526,-4.8789915,2018-09-05T03:00,22.0,100,0.3,7.4,223,0.0,51,100
6.8480526,-4.8789915,2018-09-05T04:00,21.9,100,0.4,7.0,215,0.0,51,93
6.8480526,-4.8789915,2018-09-05T05:00,21.8,100,0.1,6.4,196,0.0,51,90
6.8480526,-4.8789915,2018-09-05T06:00,21.6,100,0.0,4.8,207,0.0,3,100
6.8480526,-4.8789915,2018-09-05T07:00,22.2,98,0.0,7.1,195,0.0,3,97
6.8480526,-4.8789915,2018-09-05T08:00,22.9,97,0.0,5.4,180,0.0,3,100
6.8480526,-4.8789915,2018-09-05T09:00,23.5,96,0.1,4.2,200,0.0,51,100
6.8480526,-4.8789915,2018-09-05T10:00,24.6,91,0.2,4.0,190,0.0,51,85
6.8480526,-4.8789915,2018-09-05T11:00,26.9,77,0.3,4.8,207,0.0,51,100
6.8480526,-4.8789915,2018-09-05T12:00,26.3,78,5.3,12.1,247,0.0,63,91
6.8480526,-4.8789915,2018-09-05T13:00,27.4,74,4.4,10.2,225,0.0,63,95
6.8480526,-4.8789915,2018-09-05T14:00,25.9,76,0.2,10.9,264,0.0,51,94
6.8480526,-4.8789915,2018-09-05T15:00,27.4,74,0.1,5.8,277,0.0,51,98
6.8480526,-4.8789915,2018-09-05T16:00,27.7,74,0.1,5.6,243,0.0,51,99
6.8480526,-4.8789915,2018-09-05T17:00,27.5,73,0.1,5.4,217,0.0,51,98
6.8480526,-4.8789915,2018-09-05T18:00,25.6,84,0.0,4.7,184,0.0,3,95
6.8480526,-4.8789915,2018-09-05T19:00,24.7,87,0.0,8.6,182,0.0,3,92
6.8480526,-4.8789915,2018-09-05T20:00,23.8,91,0.4,10.0,210,0.0,51,94
6.8480526,-4.8789915,2018-09-05T21:00,22.9,95,0.2,8.2,203,0.0,51,95
6.8480526,-4.8789915,2018-09-05T22:00,22.7,96,0.0,8.1,201,0.0,3,93
6.8480526,-4.8789915,2018-09-05T23:00,22.4,98,0.0,6.8,198,0.0,3,96
6.8480526,-4.8789915,2018-09-06T00:00,22.5,98,0.0,7.4,209,0.0,3,92
6.8480526,-4.8789915,2018-09-06T01:00,22.4,99,0.0,6.6,221,0.0,1,31
6.8480526,-4.8789915,2018-09-06T02:00,22.3,99,0.0,7.1,225,0.0,3,100
6.8480526,-4.8789915,2018-09-06T03:00,22.3,99,0.0,6.6,221,0.0,3,100
6.8480526,-4.8789915,2018-09-06T04:00,22.4,99,0.0,7.1,221,0.0,3,100
6.8480526,-4.8789915,2018-09-06T05:00,22.4,98,0.0,6.1,208,0.0,3,95
6.8480526,-4.8789915,2018-09-06T06:00,22.2,99,0.0,5.4,184,0.0,3,100
6.8480526,-4.8789915,2018-09-06T07:00,22.6,98,0.0,6.7,196,0.0,3,99
6.8480526,-4.8789915,2018-09-06T08:00,23.3,97,0.1,5.8,187,0.0,51,100
6.8480526,-4.8789915,2018-09-06T09:00,23.3,92,1.1,5.8,202,0.0,55,81
6.8480526,-4.8789915,2018-09-06T10:00,25.7,88,0.2,4.9,197,0.0,51,96
6.8480526,-4.8789915,2018-09-06T11:00,27.0,81,0.2,4.9,216,0.0,51,99
6.8480526,-4.8789915,2018-09-06T12:00,28.4,69,0.1,8.7,232,0.0,51,57
6.8480526,-4.8789915,2018-09-06T13:00,26.1,79,4.4,10.9,279,0.0,63,98
6.8480526,-4.8789915,2018-09-06T14:00,28.4,65,0.1,7.9,254,0.0,51,96
6.8480526,-4.8789915,2018-09-06T15:00,28.7,65,0.0,8.7,228,0.0,3,96
6.8480526,-4.8789915,2018-09-06T16:00,29.1,62,0.0,6.8,212,0.0,3,96
6.8480526,-4.8789915,2018-09-06T17:00,26.7,78,1.1,10.8,233,0.0,55,98
6.8480526,-4.8789915,2018-09-06T18:00,24.4,92,0.2,7.2,207,0.0,51,100
6.8480526,-4.8789915,2018-09-06T19:00,23.4,96,0.2,8.4,170,0.0,51,100
6.8480526,-4.8789915,2018-09-06T20:00,23.1,98,0.1,9.5,189,0.0,51,96
6.8480526,-4.8789915,2018-09-06T21:00,22.7,98,0.0,9.3,196,0.0,3,86
6.8480526,-4.8789915,2018-09-06T22:00,22.5,99,0.0,7.7,221,0.0,3,91
6.8480526,-4.8789915,2018-09-06T23:00,22.5,98,0.2,8.1,249,0.0,51,100
